JobID,Title,ExperienceLevel,Skills,Responsibilities,Keywords,MinYears,MaxYears,CleanedSkills,PrimarySkills,SecondarySkills
ML-F5,Entry-Level ML Engineer,Fresher,"['Python', 'R', 'Java', 'ML basics: classification, regression, clustering, decision trees', 'Data preprocessing', 'Feature engineering', 'ML libraries: Scikit-learn, TensorFlow, PyTorch', 'Statistics: probability, linear algebra', 'Visualization: Matplotlib, Seaborn', 'Git/GitHub']","['Develop and test ML models for small datasets', 'Perform feature engineering and data preprocessing', 'Create visualizations for insights', 'Work under guidance from senior team members', 'Collaborate on entry-level projects']","['Entry-Level ML Engineer', 'Python', 'R', 'Java', 'ML Models', 'Data Preprocessing', 'Visualization']",0,1,"['Visualization: Matplotlib, Seaborn', 'Git', 'ML libraries: Scikit-learn, TensorFlow, PyTorch', 'Java', 'Python', 'Data preprocessing', 'Statistics: probability, linear algebra', 'Feature engineering', 'ML : classification, regression, clustering, decision trees', 'R', 'GitHub']","['Java', 'Python', 'Visualization: Matplotlib, Seaborn', 'Git', 'ML libraries: Scikit-learn, TensorFlow, PyTorch']","['Data preprocessing', 'Statistics: probability, linear algebra', 'Feature engineering', 'ML : classification, regression, clustering, decision trees', 'R', 'GitHub']"
ML-F6,ML Engineer Trainee,Fresher,"['Python', 'R', 'Java', 'ML fundamentals: supervised/unsupervised learning, classification, regression, clustering', 'Data preprocessing', 'Feature engineering', 'ML libraries: Scikit-learn, TensorFlow, PyTorch, Keras', 'Statistics and probability', 'Visualization: Matplotlib, Seaborn', 'Git/GitHub']","['Assist in developing ML algorithms', 'Preprocess datasets and build visualization dashboards', 'Gain experience in ML pipeline development', 'Collaborate with team members', 'Learn ML best practices']","['ML Engineer Trainee', 'Python', 'R', 'Java', 'Data Preprocessing', 'ML Pipelines', 'Visualization']",0,1,"['GitHub', 'Statistics and probability', 'Git', 'Java', 'Python', 'unsupervised learning, classification, regression, clustering', 'Data preprocessing', 'Feature engineering', 'ML libraries: Scikit-learn, TensorFlow, PyTorch, Keras', 'Visualization: Matplotlib, Seaborn', 'R', 'ML : supervised']","['Java', 'Python', 'GitHub', 'Statistics and probability', 'Git', 'unsupervised learning, classification, regression, clustering']","['Data preprocessing', 'Feature engineering', 'ML libraries: Scikit-learn, TensorFlow, PyTorch, Keras', 'Visualization: Matplotlib, Seaborn', 'R', 'ML : supervised']"
ML-E1,Machine Learning Engineer - Experienced,Mid-Senior,"['Python (advanced)', 'R', 'Java', 'SQL', 'ML/DL: supervised/unsupervised learning, deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX', 'MLOps: CI/CD pipelines, model monitoring, cloud deployment (AWS/GCP/Azure)', 'Big data: Hadoop, Spark', 'Feature engineering and ETL automation']","['Design, implement, and deploy scalable ML models', 'Lead ML projects and optimize algorithms', 'Mentor junior engineers', 'Deploy models using cloud platforms', 'Ensure production-grade ML solutions']","['Machine Learning Engineer', 'Python', 'R', 'Java', 'ML/DL', 'MLOps', 'Big Data', 'Cloud Deployment']",3,6,"['DL: supervised', 'GCP', 'Feature engineering and ETL automation', 'Azure)', 'SQL', 'Big data: Hadoop, Spark', 'MLOps: CI', 'Java', 'Python (advanced)', 'CD pipelines, model monitoring, cloud deployment (AWS', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX', 'unsupervised learning, deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'R', 'ML']","['GCP', 'Azure)', 'SQL', 'Big data: Hadoop, Spark', 'Java', 'Python (advanced)', 'CD pipelines, model monitoring, cloud deployment (AWS']","['DL: supervised', 'Feature engineering and ETL automation', 'MLOps: CI', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX', 'unsupervised learning, deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'R', 'ML']"
ML-S2,Lead Machine Learning Engineer,Senior,"['Python', 'R', 'Java', 'SQL', 'Scala', 'Advanced ML/DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX', 'MLOps: CI/CD, monitoring, cloud deployment (AWS/GCP/Azure)', 'Big data: Hadoop, Spark', 'Feature engineering, ETL pipelines']","['Architect end-to-end ML solutions', 'Manage teams of ML engineers', 'Deploy models in cloud environments', 'Drive strategic AI initiatives', 'Mentor and guide team members']","['Lead ML Engineer', 'Python', 'R', 'Java', 'ML/DL', 'MLOps', 'Big Data', 'Cloud Deployment', 'Leadership']",6,6,"['GCP', 'Azure)', 'DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'Feature engineering, ETL pipelines', 'SQL', 'Big data: Hadoop, Spark', 'MLOps: CI', 'Java', 'Advanced ML', 'Python', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX', 'R', 'Scala', 'CD, monitoring, cloud deployment (AWS']","['GCP', 'Azure)', 'SQL', 'Big data: Hadoop, Spark', 'Java', 'Python', 'CD, monitoring, cloud deployment (AWS']","['DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'Feature engineering, ETL pipelines', 'MLOps: CI', 'Advanced ML', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX', 'R', 'Scala']"
ML-S3,Principal Machine Learning Engineer,Senior,"['Python', 'R', 'Java', 'SQL', 'Scala', 'Advanced ML/DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX', 'MLOps: CI/CD pipelines, model monitoring, cloud deployment (AWS/GCP/Azure)', 'Big data: Hadoop, Spark', 'Feature engineering, ETL automation']","['Drive ML strategy and design large-scale ML systems', 'Mentor and manage teams', 'Deploy models using best practices in MLOps and cloud infrastructure', 'Ensure enterprise AI solutions', 'Lead production-grade ML initiatives']","['Principal ML Engineer', 'Python', 'R', 'Java', 'ML/DL', 'MLOps', 'Big Data', 'Leadership', 'Cloud Deployment']",7,7,"['GCP', 'Azure)', 'DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'SQL', 'Big data: Hadoop, Spark', 'MLOps: CI', 'Java', 'Advanced ML', 'Python', 'CD pipelines, model monitoring, cloud deployment (AWS', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX', 'Feature engineering, ETL automation', 'R', 'Scala']","['GCP', 'Azure)', 'SQL', 'Big data: Hadoop, Spark', 'Java', 'Python', 'CD pipelines, model monitoring, cloud deployment (AWS']","['DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'MLOps: CI', 'Advanced ML', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX', 'Feature engineering, ETL automation', 'R', 'Scala']"
ML-S4,Senior ML Infrastructure Engineer,Senior,"['Python', 'R', 'Java', 'SQL', 'Scala', 'ML/DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced)', 'MLOps: CI/CD, model monitoring, cloud deployment (AWS/GCP/Azure)', 'Big data: Spark, Hadoop', 'Feature engineering, ETL automation']","['Design and maintain ML infrastructure', 'Lead model deployment and optimize pipelines', 'Mentor engineers and ensure scalable ML solutions', 'Collaborate with cross-functional teams', 'Implement best practices in cloud environments']","['Senior ML Infrastructure Engineer', 'Python', 'R', 'Java', 'ML/DL', 'MLOps', 'Big Data', 'Cloud Deployment']",5,7,"['ML', 'GCP', 'Azure)', 'DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'Big data: Spark, Hadoop', 'SQL', 'MLOps: CI', 'Java', 'Python', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced)', 'Feature engineering, ETL automation', 'CD, model monitoring, cloud deployment (AWS', 'R', 'Scala']","['GCP', 'Azure)', 'Big data: Spark, Hadoop', 'SQL', 'Java', 'Python', 'CD, model monitoring, cloud deployment (AWS']","['ML', 'DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'MLOps: CI', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced)', 'Feature engineering, ETL automation', 'R', 'Scala']"
ML-S5,Lead ML/AI Engineer,Senior,"['Python', 'R', 'Java', 'SQL', 'Scala', 'Advanced ML/DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX', 'MLOps: CI/CD pipelines, monitoring, cloud deployment (AWS/GCP/Azure)', 'Big data: Hadoop, Spark', 'Feature engineering, ETL pipelines']","['Oversee ML/AI projects end-to-end', 'Deploy scalable ML systems', 'Mentor teams and implement explainable AI', 'Collaborate with cross-functional stakeholders', 'Drive enterprise AI initiatives']","['Lead ML/AI Engineer', 'Python', 'R', 'Java', 'ML/DL', 'MLOps', 'Big Data', 'Cloud Deployment', 'Leadership']",6,6,"['CD pipelines, monitoring, cloud deployment (AWS', 'GCP', 'Azure)', 'DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'Feature engineering, ETL pipelines', 'SQL', 'Big data: Hadoop, Spark', 'MLOps: CI', 'Java', 'Advanced ML', 'Python', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX', 'R', 'Scala']","['CD pipelines, monitoring, cloud deployment (AWS', 'GCP', 'Azure)', 'SQL', 'Big data: Hadoop, Spark', 'Java', 'Python']","['DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning', 'Feature engineering, ETL pipelines', 'MLOps: CI', 'Advanced ML', 'Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX', 'R', 'Scala']"
NE001,Junior Network Engineer,Fresher,"['TCP/IP', 'LAN/WAN', 'DHCP', 'DNS', 'Subnetting', 'Cisco Routers', 'Cisco Switches', 'Wireshark']","['Assist in configuring routers and switches', 'Troubleshoot basic network issues', 'Support LAN/WAN operations', 'Monitor network traffic using tools']","['Network Engineer', 'LAN/WAN', 'TCP/IP', 'Cisco IOS', 'Wireshark']",0,1,"['Wireshark', 'Cisco Switches', 'LAN', 'TCP', 'Cisco Routers', 'DHCP', 'IP', 'WAN', 'DNS', 'Subnetting']","['Wireshark', 'Cisco Switches', 'LAN', 'TCP', 'Cisco Routers']","['DHCP', 'IP', 'WAN', 'DNS', 'Subnetting']"
NE002,Network Support Engineer,Fresher,"['Routing Basics', 'OSPF', 'BGP (Intro)', 'VPN Setup', 'Firewall Basics', 'SolarWinds']","['Provide first-level support for network issues', 'Assist in VPN configurations', 'Monitor and log network incidents', 'Escalate complex issues to senior engineers']","['Network Support', 'VPN', 'OSPF', 'SolarWinds', 'Troubleshooting']",0,1,"['BGP (Intro)', 'Routing', 'VPN Setup', 'OSPF', 'Firewall', 'SolarWinds']","['BGP (Intro)', 'Routing', 'VPN Setup']","['OSPF', 'Firewall', 'SolarWinds']"
NE003,Associate Network Engineer,Fresher,"['Cisco IOS', 'Subnetting', 'DNS', 'DHCP', 'Python Basics', 'Bash Basics']","['Assist with router/switch configuration', 'Help troubleshoot network outages', 'Document network processes', 'Perform routine maintenance']","['Cisco IOS', 'DHCP', 'DNS', 'Subnetting', 'Entry-Level Networking']",0,2,"['Cisco IOS', 'Bash', 'Python', 'DHCP', 'DNS', 'Subnetting']","['Python', 'Cisco IOS', 'Bash']","['DHCP', 'DNS', 'Subnetting']"
NE004,Trainee Network Engineer,Fresher,"['LAN/WAN', 'TCP/IP', 'Firewalls Basics', 'IDS/IPS Intro', 'Nagios Basics']","['Shadow senior engineers', 'Learn and apply networking fundamentals', 'Support network security monitoring', 'Assist in device installations']","['LAN/WAN', 'Firewalls', 'Nagios', 'Network Security Basics']",0,1,"['Nagios', 'IP', 'IPS Intro', 'LAN', 'TCP', 'IDS', 'WAN', 'Firewalls']","['Nagios', 'IP', 'IPS Intro', 'LAN']","['TCP', 'IDS', 'WAN', 'Firewalls']"
NE005,Network Operations Center (NOC) Engineer,Fresher,"['Network Monitoring', 'SolarWinds', 'Nagios', 'TCP/IP', 'Incident Management']","['Monitor network performance in NOC', 'Generate and escalate alerts', 'Assist in incident response', 'Maintain monitoring dashboards']","['NOC', 'Network Monitoring', 'SolarWinds', 'Incident Response']",0,1,"['Nagios', 'Incident Management', 'TCP', 'Network Monitoring', 'IP', 'SolarWinds']","['Nagios', 'Incident Management', 'TCP']","['Network Monitoring', 'IP', 'SolarWinds']"
NE006,Junior Security & Network Engineer,Fresher,"['Firewall Basics', 'VPN', 'IDS/IPS Intro', 'Cisco Routers', 'Wireshark']","['Assist in firewall configuration', 'Support VPN user connectivity', 'Conduct packet analysis with Wireshark', 'Learn intrusion detection basics']","['Firewall', 'VPN', 'IDS/IPS', 'Wireshark']",0,1,"['Wireshark', 'VPN', 'IPS Intro', 'Cisco Routers', 'IDS', 'Firewall']","['Wireshark', 'VPN', 'IPS Intro']","['Cisco Routers', 'IDS', 'Firewall']"
NE007,Graduate Network Engineer,Fresher,"['Basic Routing', 'Switching', 'LAN/WAN', 'Python Scripting Basics']","['Assist with switch and router setup', 'Write basic automation scripts', 'Document network configurations', 'Support end-user connectivity']","['Routing', 'Switching', 'Python Automation', 'LAN/WAN']",0,1,"['Basic Routing', 'Switching', 'LAN', 'Python Scripting', 'WAN']","['Python Scripting', 'Basic Routing']","['Switching', 'LAN', 'WAN']"
NE008,Entry-Level Network Analyst,Fresher,"['TCP/IP', 'DNS', 'Wireshark', 'Nagios', 'Subnetting']","['Analyze network logs', 'Assist in traffic monitoring', 'Identify basic issues', 'Report performance metrics']","['Network Analysis', 'Wireshark', 'DNS', 'Nagios']",0,2,"['Nagios', 'Wireshark', 'TCP', 'IP', 'DNS', 'Subnetting']","['Nagios', 'Wireshark', 'TCP']","['IP', 'DNS', 'Subnetting']"
NE009,Network Intern,Fresher,"['DHCP', 'Subnetting', 'Cisco IOS', 'VPN Basics']","['Assist senior engineers on projects', 'Help configure routers', 'Learn troubleshooting', 'Participate in training sessions']","['Internship', 'Cisco IOS', 'Subnetting', 'DHCP']",0,0,"['DHCP', 'Cisco IOS', 'Subnetting', 'VPN']","['DHCP', 'Cisco IOS']","['Subnetting', 'VPN']"
NE010,IT Support - Networking Focus,Fresher,"['TCP/IP', 'LAN/WAN', 'DNS', 'Network Troubleshooting']","['Provide IT and network support', 'Help troubleshoot connectivity issues', 'Support device setup', 'Document IT incidents']","['IT Support', 'Networking', 'LAN/WAN', 'Troubleshooting']",0,1,"['Network Troubleshooting', 'LAN', 'TCP', 'IP', 'WAN', 'DNS']","['Network Troubleshooting', 'LAN', 'TCP']","['IP', 'WAN', 'DNS']"
NE011,Network Engineer,Experienced,"['BGP', 'OSPF', 'MPLS', 'QoS', 'Cisco Nexus', 'SolarWinds']","['Configure and maintain enterprise networks', 'Implement advanced routing protocols', 'Optimize network performance', 'Support large-scale deployments']","['BGP', 'OSPF', 'MPLS', 'QoS', 'Cisco Nexus']",3,5,"['MPLS', 'BGP', 'Cisco Nexus', 'OSPF', 'QoS', 'SolarWinds']","['MPLS', 'BGP', 'Cisco Nexus']","['OSPF', 'QoS', 'SolarWinds']"
NE012,Senior Network Engineer,Experienced,"['SD-WAN', 'Zero Trust Security', 'Cisco ASA', 'Palo Alto', 'Nagios']","['Design network architecture', 'Lead SD-WAN implementation', 'Enforce Zero Trust frameworks', 'Mentor junior engineers']","['SD-WAN', 'Zero Trust', 'Cisco ASA', 'Palo Alto']",5,8,"['Cisco ASA', 'Nagios', 'SD-WAN', 'Zero Trust Security', 'Palo Alto']","['Cisco ASA', 'Nagios']","['SD-WAN', 'Zero Trust Security', 'Palo Alto']"
NE013,Network Security Engineer,Experienced,"['Firewalls', 'IDS/IPS', 'VPN', 'Cryptography', 'Cisco ASA']","['Deploy and manage firewalls', 'Secure VPN connections', 'Conduct penetration tests', 'Monitor IDS/IPS alerts']","['Network Security', 'IDS/IPS', 'Firewall', 'Cryptography']",4,6,"['Cisco ASA', 'VPN', 'Cryptography', 'IPS', 'IDS', 'Firewalls']","['Cisco ASA', 'VPN', 'Cryptography']","['IPS', 'IDS', 'Firewalls']"
NE014,Cloud Network Engineer,Experienced,"['AWS Networking', 'Azure Networking', 'VPC', 'Load Balancers', 'Automation with Ansible']","['Design and manage cloud networking', 'Optimize VPCs and subnets', 'Integrate with load balancers', 'Automate with Ansible']","['Cloud Networking', 'AWS', 'Azure', 'VPC', 'Ansible']",3,5,"['Load Balancers', 'VPC', 'AWS Networking', 'Automation with Ansible', 'Azure Networking']","['AWS Networking', 'Azure Networking']","['Load Balancers', 'VPC', 'Automation with Ansible']"
NE015,Lead Network Engineer,Experienced,"['Cisco Nexus', 'Palo Alto Firewalls', 'F5 Load Balancer', 'MPLS', 'Team Leadership']","['Lead network engineering projects', 'Architect large-scale networks', 'Ensure uptime and performance', 'Mentor and guide team']","['Lead Engineer', 'Cisco Nexus', 'F5', 'MPLS', 'Leadership']",8,10,"['F5 Load Balancer', 'MPLS', 'Team Leadership', 'Palo Alto Firewalls', 'Cisco Nexus']","['F5 Load Balancer', 'MPLS']","['Team Leadership', 'Palo Alto Firewalls', 'Cisco Nexus']"
NE016,Infrastructure Network Engineer,Experienced,"['LAN/WAN Design', 'QoS', 'Cisco Prime', 'Nagios', 'Python Automation']","['Design and implement LAN/WAN', 'Manage QoS policies', 'Automate network monitoring', 'Support enterprise infrastructure']","['LAN/WAN', 'QoS', 'Cisco Prime', 'Python']",4,6,"['Nagios', 'Cisco Prime', 'LAN', 'WAN Design', 'QoS', 'Python Automation']","['Python Automation', 'Nagios', 'Cisco Prime']","['LAN', 'WAN Design', 'QoS']"
NE017,Network Automation Engineer,Experienced,"['Python', 'Bash', 'Ansible', 'Automation', 'Cisco IOS']","['Develop automation scripts', 'Optimize routine configurations', 'Integrate automation in network ops', 'Collaborate with DevOps teams']","['Automation', 'Python', 'Ansible', 'Bash']",3,5,"['Automation', 'Cisco IOS', 'Bash', 'Ansible', 'Python']","['Python', 'Automation']","['Cisco IOS', 'Bash', 'Ansible']"
NE018,Enterprise Network Engineer,Experienced,"['MPLS', 'EIGRP', 'QoS', 'Cisco ASA', 'F5 Load Balancer']","['Maintain enterprise backbone', 'Optimize EIGRP/MPLS routing', 'Secure networks with firewalls', 'Support high availability systems']","['Enterprise Networking', 'MPLS', 'EIGRP', 'QoS', 'Cisco ASA']",6,8,"['Cisco ASA', 'MPLS', 'F5 Load Balancer', 'QoS', 'EIGRP']","['Cisco ASA', 'MPLS']","['F5 Load Balancer', 'QoS', 'EIGRP']"
NE019,Principal Network Engineer,Experienced,"['Architecture Design', 'Project Management', 'Cisco Nexus', 'Palo Alto', 'Team Leadership']","['Architect global-scale networks', 'Manage multi-site deployments', 'Oversee security frameworks', 'Lead network engineering teams']","['Principal Engineer', 'Architecture', 'Cisco Nexus', 'Leadership']",10,10,"['Team Leadership', 'Cisco Nexus', 'Project Management', 'Architecture Design', 'Palo Alto']","['Team Leadership', 'Cisco Nexus']","['Project Management', 'Architecture Design', 'Palo Alto']"
NE020,Telecom & Network Engineer,Experienced,"['VoIP', 'SIP', 'BGP', 'QoS', 'Cisco Routers']","['Manage telecom networks', 'Optimize VoIP/SIP infrastructure', 'Ensure QoS for voice', 'Integrate with enterprise LAN/WAN']","['Telecom', 'VoIP', 'SIP', 'QoS', 'BGP']",5,7,"['BGP', 'Cisco Routers', 'QoS', 'SIP', 'VoIP']","['BGP', 'Cisco Routers']","['QoS', 'SIP', 'VoIP']"
OM-101,Operations Manager,Experienced,"['Team Leadership', 'Staff Development', 'Resource Allocation', 'Process Optimization', 'Lean Management', 'Six Sigma', 'Budgeting', 'Financial Reporting', 'KPI Tracking', 'ERP/CRM Tools']","['Lead and motivate cross-functional teams', 'Oversee daily operations and workflow optimization', 'Implement process improvements and Lean/Six Sigma initiatives', 'Manage operational budgets and cost control', 'Monitor KPIs and create data-driven dashboards', 'Coordinate cross-department projects', 'Ensure on-time delivery of operations goals', 'Resolve operational conflicts and challenges', 'Report operational performance to leadership', 'Continuously improve operational efficiency']","['Operations Management', 'Process Optimization', 'Lean Management', 'Six Sigma', 'Budgeting', 'KPI Tracking', 'ERP', 'CRM', 'Team Leadership', 'Data-Driven Decisions']",5,8,"['Six Sigma', 'KPI Tracking', 'Team Leadership', 'CRM Tools', 'Lean Management', 'Process Optimization', 'Financial Reporting', 'Resource Allocation', 'ERP', 'Staff Development', 'Budgeting']","['Six Sigma', 'KPI Tracking', 'Team Leadership', 'CRM Tools', 'Lean Management']","['Process Optimization', 'Financial Reporting', 'Resource Allocation', 'ERP', 'Staff Development', 'Budgeting']"
PD-F-001,Product Designer,Fresher,"['Figma', 'Sketch', 'Adobe Photoshop', 'Wireframing', 'Prototyping Basics', 'User Research Basics', 'HTML', 'CSS']","['Assist in wireframing and prototyping user interfaces', 'Support user research through surveys and usability testing', 'Collaborate with senior designers on visual design and layouts', 'Create responsive design mockups', 'Contribute ideas during brainstorming and design sessions']","['Product Design', 'UI/UX Design', 'Wireframing', 'User Research', 'Figma', 'Sketch', 'Adobe Photoshop', 'Prototyping']",0,1,"['Adobe Photoshop', 'Sketch', 'Prototyping', 'Wireframing', 'User Research', 'HTML', 'CSS', 'Figma']","['Adobe Photoshop', 'Sketch', 'Prototyping', 'Wireframing']","['User Research', 'HTML', 'CSS', 'Figma']"
PM-F-001,Product Manager,Fresher,"['Product lifecycle basics', 'Market research', 'Data analysis (Excel, Google Analytics)', 'UX/UI awareness', 'Agile methodologies (Scrum, Kanban)', 'Communication', 'Teamwork', 'Problem-solving', 'Adaptability', 'Tools: JIRA, Confluence, Figma basics']","['Assist in product research and market analysis', 'Support product roadmap development', 'Coordinate with cross-functional teams', 'Help in user research and testing', 'Document product requirements', 'Contribute to sprint planning and backlog grooming']","['Product Management', 'Market Research', 'Data Analysis', 'Agile', 'User Experience', 'Customer Interviews', 'Stakeholder Communication']",0,1,"['Data analysis (Excel, Google Analytics)', 'Adaptability', 'UI awareness', 'Communication', 'Market research', 'Agile methodologies (Scrum, Kanban)', 'Problem-solving', 'Tools: JIRA, Confluence, Figma', 'Teamwork', 'Product lifecycle', 'UX']","['Data analysis (Excel, Google Analytics)', 'Adaptability', 'UI awareness', 'Communication', 'Market research']","['Agile methodologies (Scrum, Kanban)', 'Problem-solving', 'Tools: JIRA, Confluence, Figma', 'Teamwork', 'Product lifecycle', 'UX']"
PMGR-F-001,Project Manager,Fresher,"['Basic knowledge of project management methodologies (Agile, Scrum, Waterfall)', 'Time management', 'Problem-solving', 'Critical thinking', 'Communication and interpersonal skills', 'Collaboration and teamwork', 'Basic budgeting and resource allocation', 'Familiarity with Microsoft Project, Jira, Trello', 'KPI tracking and reporting basics', 'Multitasking']","['Assist in project planning and scheduling', 'Support cross-functional team coordination', 'Track project milestones and KPIs', 'Document project progress and reports', 'Participate in team meetings', 'Help with basic risk and issue identification']","['Project Management', 'Agile', 'Scrum', 'Waterfall', 'Time Management', 'Stakeholder Communication', 'Resource Allocation', 'Team Collaboration', 'KPI Tracking', 'Microsoft Project']",0,1,"['Critical thinking', 'Collaboration and teamwork', 'Familiarity with Microsoft Project, Jira, Trello', 'Communication and interpersonal skills', 'Problem-solving', 'Time management', 'Multitasking', 'Basic knowledge of project management methodologies (Agile, Scrum, Waterfall)', 'Basic budgeting and resource allocation', 'KPI tracking and reporting']","['Critical thinking', 'Collaboration and teamwork', 'Familiarity with Microsoft Project, Jira, Trello', 'Communication and interpersonal skills', 'Problem-solving']","['Time management', 'Multitasking', 'Basic knowledge of project management methodologies (Agile, Scrum, Waterfall)', 'Basic budgeting and resource allocation', 'KPI tracking and reporting']"
PY-F-001,Python Developer,Fresher,"['Python basics', 'Data types', 'Control flow', 'Functions', 'Exception handling', 'OOP basics', 'Django basics', 'Flask basics', 'Pandas basics', 'NumPy basics', 'Matplotlib basics', 'HTML basics', 'CSS basics', 'JavaScript basics', 'SQL basics', 'MongoDB basics', 'Git basics', 'unittest basics', 'Communication', 'Teamwork']","['Assist in developing Python applications', 'Implement basic functions and classes', 'Support web application development using Django or Flask', 'Perform data manipulation and visualization tasks', 'Collaborate with team members on coding projects', 'Document code and project processes', 'Follow version control practices with Git', 'Write basic unit tests']","['Python', 'Django', 'Flask', 'NumPy', 'Pandas', 'SQL', 'Git', 'REST APIs', 'OOP']",0,1,"['Matplotlib', 'MongoDB', 'Flask', 'Git', 'Functions', 'Exception handling', 'Teamwork', 'HTML', 'Data types', 'JavaScript', 'CSS', 'Control flow', 'Pandas', 'unittest', 'Communication', 'Django', 'SQL', 'OOP', 'Python', 'NumPy']","['MongoDB', 'Flask', 'JavaScript', 'Django', 'SQL', 'OOP', 'Python', 'Matplotlib', 'Git', 'Functions']","['Exception handling', 'Teamwork', 'HTML', 'Data types', 'CSS', 'Control flow', 'Pandas', 'unittest', 'Communication', 'NumPy']"
QA001,QA Engineer - Fresher,Entry-Level,"['Manual Testing: Functional, Regression, Black-box', 'Selenium basics', 'Appium basics', 'Cucumber awareness', 'Java', 'Python', 'JavaScript basics', 'JIRA', 'Bugzilla', 'TestRail', 'Postman basics', 'SoapUI basics', 'Test Documentation']","['Assist in executing manual test cases', 'Document defects', 'Support test planning', 'Collaborate with development team to ensure software quality']","['QA', 'Software Testing', 'Automation', 'Fresher', 'Entry-Level', 'Manual Testing', 'Selenium', 'Appium']",0,1,"['Test Documentation', 'Manual Testing: Functional, Regression, Black-box', 'Appium', 'Selenium', 'SoapUI', 'Cucumber awareness', 'Java', 'Python', 'Postman', 'TestRail', 'JavaScript', 'JIRA', 'Bugzilla']","['Java', 'Python', 'JavaScript', 'Test Documentation', 'Manual Testing: Functional, Regression, Black-box', 'Appium']","['Selenium', 'SoapUI', 'Cucumber awareness', 'Postman', 'TestRail', 'JIRA', 'Bugzilla']"
QA011,QA Engineer - Experienced,Senior-Level,"['Test Automation: Selenium, Appium, Cucumber, JUnit, TestNG', 'Performance Testing: JMeter', 'CI/CD Integration: Jenkins, GitLab CI/CD, Bamboo', 'Programming: Java, Python, C#, JavaScript', 'API & Mobile Testing: Postman, SoapUI, Appium', 'Bug & Test Management: JIRA, Bugzilla, Quality Center', 'Test Documentation & Reporting']","['Lead QA initiatives', 'Design and maintain automated test frameworks', 'Perform performance and security testing', 'Mentor junior QA engineers']","['QA', 'Software Testing', 'Automation', 'Senior-Level', 'Remote', 'Leadership', 'Selenium', 'Performance Testing']",4,8,"['CD, Bamboo', 'Test Automation: Selenium, Appium, Cucumber, JUnit, TestNG', 'CD Integration: Jenkins, GitLab CI', 'Programming: Java, Python, C#, JavaScript', 'CI', 'API & Mobile Testing: Postman, SoapUI, Appium', 'Test Documentation & Reporting', 'Performance Testing: JMeter', 'Bug & Test Management: JIRA, Bugzilla, Quality Center']","['Programming: Java, Python, C#, JavaScript', 'API & Mobile Testing: Postman, SoapUI, Appium', 'CD, Bamboo', 'Test Automation: Selenium, Appium, Cucumber, JUnit, TestNG']","['CD Integration: Jenkins, GitLab CI', 'CI', 'Test Documentation & Reporting', 'Performance Testing: JMeter', 'Bug & Test Management: JIRA, Bugzilla, Quality Center']"
